,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
670,"frozenset({'GREAT LAKES SHAKE                   ', 'SAMBUCA                       '})",frozenset({'B.M.T. PANINI                 '}),0.00454402560658455,0.03722385756337344,0.000757337601097425,0.16666666666666669,4.47741522712732,0.0005881914391536002,1.1553313709239519
675,frozenset({'B.M.T. PANINI                 '}),"frozenset({'GREAT LAKES SHAKE                   ', 'SAMBUCA                       '})",0.03722385756337344,0.00454402560658455,0.000757337601097425,0.02034548944337812,4.477415227127319,0.0005881914391536002,1.0161296290340311
329,frozenset({'COUNTRY ROAST CHICKEN PANINI  '}),frozenset({'SATAY CHICKEN PANINI          '}),0.018890571861335772,0.014046469092052241,0.0011717298733960161,0.06202723146747353,4.41585932101397,0.0009063840396145715,1.0511536837583122
328,frozenset({'SATAY CHICKEN PANINI          '}),frozenset({'COUNTRY ROAST CHICKEN PANINI  '}),0.014046469092052241,0.018890571861335772,0.0011717298733960161,0.0834181078331638,4.41585932101397,0.0009063840396145715,1.0704001863044472
461,frozenset({'KIT KAT SHAKE                 '}),frozenset({'THE FERROR ROCHER SHAKE       '}),0.02399188362721843,0.014703780972250008,0.00151467520219485,0.0631328171530673,4.293645102046605,0.0011619038002285192,1.0516925313080687
460,frozenset({'THE FERROR ROCHER SHAKE       '}),frozenset({'KIT KAT SHAKE                 '}),0.014703780972250008,0.02399188362721843,0.00151467520219485,0.10301263362487852,4.293645102046604,0.0011619038002285192,1.0880957223700891
692,frozenset({'QUA  MINERAL WATER(1000ML)    '}),"frozenset({'GREAT LAKES SHAKE                   ', 'SAMBUCA                       '})",0.04755508559343831,0.00454402560658455,0.0009145208767968907,0.019230769230769232,4.232099661344945,0.000698429350136987,1.0149747189893648
689,"frozenset({'GREAT LAKES SHAKE                   ', 'SAMBUCA                       '})",frozenset({'QUA  MINERAL WATER(1000ML)    '}),0.00454402560658455,0.04755508559343831,0.0009145208767968907,0.20125786163522014,4.232099661344945,0.000698429350136987,1.1924310345719944
5,frozenset({'ADD FRIES                     '}),frozenset({'COTTAGE CHEESE PANINI         '}),0.010745620302363465,0.023034494584321684,0.0010431253750964535,0.09707446808510639,4.2143085766327015,0.000795605442436485,1.0820000884721503
4,frozenset({'COTTAGE CHEESE PANINI         '}),frozenset({'ADD FRIES                     '}),0.023034494584321684,0.010745620302363465,0.0010431253750964535,0.04528535980148884,4.2143085766327015,0.000795605442436485,1.0361780767203315
15,frozenset({'ADD FRIES                     '}),frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),0.010745620302363465,0.026578262981909635,0.0011717298733960161,0.10904255319148937,4.102696751315489,0.0008861299510960526,1.0925569346829909
14,frozenset({'PHILLYCREAM CHEESE &CHILLY PAN'}),frozenset({'ADD FRIES                     '}),0.026578262981909635,0.010745620302363465,0.0011717298733960161,0.04408602150537634,4.102696751315488,0.0008861299510960526,1.0348780350042766
69,frozenset({'B.M.T. PANINI                 '}),frozenset({'MAGGI NDL ARRABIATA           '}),0.03722385756337344,0.012588951444657197,0.0019147780857934897,0.05143953934740883,4.086086086958416,0.001446168750345346,1.040957418651019
68,frozenset({'MAGGI NDL ARRABIATA           '}),frozenset({'B.M.T. PANINI                 '}),0.012588951444657197,0.03722385756337344,0.0019147780857934897,0.15209988649262202,4.086086086958416,0.001446168750345346,1.1354829738777348
232,frozenset({'PINK LEMONADE                 '}),frozenset({'COOL CALIFORNICA              '}),0.020219485010431255,0.012531793889857392,0.0010145465976965505,0.050176678445229675,4.0039501835280085,0.000761160178986765,1.0396335652126873
233,frozenset({'COOL CALIFORNICA              '}),frozenset({'PINK LEMONADE                 '}),0.012531793889857392,0.020219485010431255,0.0010145465976965505,0.08095781071835803,4.003950183528008,0.000761160178986765,1.066088724126367
491,frozenset({'LINDT CHOCOLATE SHAKE         '}),frozenset({'OREO COOKIE SHAKE             '}),0.006787459632476922,0.028421594124203368,0.0007716269897973765,0.1136842105263158,3.9999237913789,0.0005787165669887029,1.0961989139928823
490,frozenset({'OREO COOKIE SHAKE             '}),frozenset({'LINDT CHOCOLATE SHAKE         '}),0.028421594124203368,0.006787459632476922,0.0007716269897973765,0.027149321266968326,3.9999237913789,0.0005787165669887029,1.0209300996335935
661,frozenset({'SAMBUCA                       '}),frozenset({'RED BULL 2+1                  '}),0.06320196621988511,0.016675716612843304,0.00414392272298591,0.06556635767578567,3.9318464806056834,0.003089984644928611,1.0523211481784163
660,frozenset({'RED BULL 2+1                  '}),frozenset({'SAMBUCA                       '}),0.016675716612843304,0.06320196621988511,0.00414392272298591,0.24850042844901452,3.931846480605683,0.003089984644928611,1.246571613935455
216,frozenset({'QUA  MINERAL WATER(1000ML)    '}),frozenset({'CHAI LATTE                    '}),0.04755508559343831,0.005229916264182218,0.0009716784315966963,0.02043269230769231,3.9068870849096267,0.0007229693160069958,1.015519889163436
217,frozenset({'CHAI LATTE                    '}),frozenset({'QUA  MINERAL WATER(1000ML)    '}),0.005229916264182218,0.04755508559343831,0.0009716784315966963,0.18579234972677597,3.906887084909626,0.0007229693160069958,1.1697813378281932
30,frozenset({'ADD ON S                      '}),frozenset({'B.M.T. PANINI                 '}),0.0050441542110828495,0.03722385756337344,0.0007287588236975222,0.1444759206798867,3.8812721232321814,0.0005409959458164839,1.1253641664904939
31,frozenset({'B.M.T. PANINI                 '}),frozenset({'ADD ON S                      '}),0.03722385756337344,0.0050441542110828495,0.0007287588236975222,0.019577735124760076,3.8812721232321805,0.0005409959458164839,1.0148237972905754
488,frozenset({'LEMON ICED TEA                '}),frozenset({'STRAWBERRY ICED TEA           '}),0.031336629418993456,0.005844359978280129,0.0007001800462976194,0.022343821249430004,3.82314253955406,0.0005170375034670583,1.0168765478393804
489,frozenset({'STRAWBERRY ICED TEA           '}),frozenset({'LEMON ICED TEA                '}),0.005844359978280129,0.031336629418993456,0.0007001800462976194,0.1198044009779951,3.82314253955406,0.0005170375034670583,1.1005092182434213
684,"frozenset({'SAMBUCA                       ', 'B.M.T. PANINI                 '})",frozenset({'QUA  MINERAL WATER(1000ML)    '}),0.004686919493584065,0.04755508559343831,0.0008430739332971335,0.1798780487804878,3.7825197144699816,0.0006201870756101888,1.1613454718414582
685,frozenset({'QUA  MINERAL WATER(1000ML)    '}),"frozenset({'SAMBUCA                       ', 'B.M.T. PANINI                 '})",0.04755508559343831,0.004686919493584065,0.0008430739332971335,0.017728365384615384,3.782519714469981,0.0006201870756101888,1.0132768222469724
643,frozenset({'SCRAMBLED EGGS                '}),frozenset({'QUA  MINERAL WATER(1000ML)    '}),0.00414392272298591,0.04755508559343831,0.0007287588236975222,0.17586206896551726,3.6980707062334224,0.0005316942239133333,1.1556862978154931
642,frozenset({'QUA  MINERAL WATER(1000ML)    '}),frozenset({'SCRAMBLED EGGS                '}),0.04755508559343831,0.00414392272298591,0.0007287588236975222,0.015324519230769232,3.6980707062334224,0.0005316942239133333,1.0113546002984142
669,frozenset({'THE FERROR ROCHER SHAKE       '}),frozenset({'TOBLERONE SHAKE               '}),0.014703780972250008,0.015546854905547141,0.0008430739332971335,0.057337220602526724,3.6880269965128907,0.0006144763839586178,1.0443322539197855
668,frozenset({'TOBLERONE SHAKE               '}),frozenset({'THE FERROR ROCHER SHAKE       '}),0.015546854905547141,0.014703780972250008,0.0008430739332971335,0.05422794117647058,3.6880269965128902,0.0006144763839586178,1.0417903656969796
148,frozenset({'BERRY BLAST                   '}),frozenset({'TROPICAL SMOOTHIE             '}),0.029021748449601325,0.008702237718270412,0.000928810265496842,0.032003938946331856,3.677667742762227,0.0006762561114885655,1.0240721033541162
149,frozenset({'TROPICAL SMOOTHIE             '}),frozenset({'BERRY BLAST                   '}),0.008702237718270412,0.029021748449601325,0.000928810265496842,0.10673234811165846,3.677667742762227,0.0006762561114885655,1.0869958735187366
686,frozenset({'SAMBUCA                       '}),"frozenset({'QUA  MINERAL WATER(1000ML)    ', 'B.M.T. PANINI                 '})",0.06320196621988511,0.003672372895887514,0.0008430739332971335,0.013339362423694327,3.632355101692515,0.0006109727455844293,1.0097976843908087
683,"frozenset({'QUA  MINERAL WATER(1000ML)    ', 'B.M.T. PANINI                 '})",frozenset({'SAMBUCA                       '}),0.003672372895887514,0.06320196621988511,0.0008430739332971335,0.22957198443579765,3.632355101692515,0.0006109727455844293,1.2159449226337855
115,frozenset({'BERRY BLAST                   '}),frozenset({'CURRANT COOLER                '}),0.029021748449601325,0.006801749021176874,0.0007144694349975708,0.024618414574101428,3.6194241359763994,0.0005170707858876535,1.0182663542342199
114,frozenset({'CURRANT COOLER                '}),frozenset({'BERRY BLAST                   '}),0.006801749021176874,0.029021748449601325,0.0007144694349975708,0.10504201680672269,3.6194241359763994,0.0005170707858876535,1.0849428350657035
