Date,Profits
2010-04-01,1422.6470588235302
2010-04-02,1227.0588235294124
2010-04-03,883.2352941176472
2010-04-04,1087.0588235294124
2010-04-05,862.6470588235298
2010-04-06,747.3529411764707
2010-04-07,858.5294117647061
2010-04-08,654.7058823529412
2010-04-09,897.6470588235296
2010-04-10,817.352941176471
2010-04-11,1225.0000000000007
2010-04-12,611.470588235294
2010-04-13,693.8235294117649
2010-04-14,984.1176470588239
2010-04-15,971.7647058823533
2010-04-16,837.9411764705883
2010-04-17,1299.1176470588236
2010-04-18,1202.352941176471
2010-04-19,1161.1764705882356
2010-04-20,695.8823529411766
2010-04-21,990.2941176470595
2010-04-22,951.1764705882359
2010-04-23,691.7647058823532
2010-04-24,969.7058823529417
2010-04-25,1297.0588235294124
2010-04-26,835.8823529411766
2010-04-27,675.2941176470589
2010-04-28,973.8235294117653
2010-04-29,726.7647058823532
2010-04-30,770.0000000000003
2010-05-01,1284.7058823529417
2010-05-02,1066.7647058823534
2010-05-03,794.7058823529413
2010-05-04,607.3529411764705
2010-05-05,605.2941176470588
2010-05-06,611.4705882352941
2010-05-07,671.1764705882354
2010-05-08,1134.4117647058827
2010-05-09,634.1176470588235
2010-05-10,737.0588235294122
2010-05-11,691.764705882353
2010-05-12,813.2352941176476
2010-05-13,912.0588235294119
2010-05-14,757.6470588235296
2010-05-15,1148.8235294117653
2010-05-16,848.2352941176474
2010-05-17,800.8823529411768
2010-05-18,267.64705882352933
2010-05-19,988.2352941176475
2010-05-20,627.9411764705882
2010-05-21,681.4705882352941
2010-05-22,918.2352941176473
2010-05-23,906.1764705882356
2010-05-24,654.7058823529413
2010-05-25,592.9411764705882
2010-05-26,782.3529411764707
2010-05-27,977.9411764705886
2010-05-28,675.2941176470588
2010-05-29,753.5294117647062
2010-05-30,866.764705882353
2010-05-31,446.76470588235276
2010-06-01,652.6470588235295
2010-06-02,603.2352941176471
2010-06-03,887.3529411764707
2010-06-04,685.8823529411766
2010-06-05,868.8235294117652
2010-06-06,926.4705882352945
2010-06-07,710.294117647059
2010-06-08,634.1176470588235
2010-06-09,992.3529411764711
2010-06-10,710.294117647059
2010-06-11,914.1176470588239
2010-06-12,780.5882352941179
2010-06-13,881.1764705882356
2010-06-14,1249.7058823529421
2010-06-15,1286.7647058823534
2010-06-16,1400.0000000000002
2010-06-17,1305.2941176470595
2010-06-18,918.2352941176475
2010-06-19,930.588235294118
2010-06-20,1387.64705882353
2010-06-21,1175.588235294118
2010-06-22,1220.8823529411768
2010-06-23,1325.882352941177
2010-06-24,1400.0000000000007
2010-06-25,1747.9411764705887
2010-06-26,1010.8823529411767
2010-06-27,1282.6470588235297
2010-06-28,1356.7647058823534
2010-06-29,1262.058823529412
2010-06-30,963.5294117647063
2010-07-01,819.4117647058827
2010-07-02,922.352941176471
2010-07-03,2112.352941176471
2010-07-04,967.6470588235295
2010-07-05,852.352941176471
2010-07-06,1247.64705882353
2010-07-07,1558.5294117647065
2010-07-08,1470.0000000000007
2010-07-09,2079.411764705884
2010-07-10,1721.1764705882358
2010-07-11,1323.8235294117653
2010-07-12,1525.588235294118
2010-07-13,1037.6470588235297
2010-07-14,918.5294117647062
2010-07-15,1174.411764705883
2010-07-16,1388.823529411765
2010-07-17,1723.2352941176482
2010-07-18,2167.9411764705897
2010-07-19,899.7058823529416
2010-07-20,1451.470588235295
2010-07-21,1416.7647058823536
2010-07-22,1175.5882352941182
2010-07-23,1865.294117647059
2010-07-24,2021.7647058823536
2010-07-25,1490.588235294118
2010-07-26,1371.176470588236
2010-07-27,1175.5882352941182
2010-07-28,1453.5294117647065
2010-07-29,1857.0588235294117
2010-07-30,1684.1176470588243
2010-07-31,2015.5882352941185
2010-08-01,1663.5294117647063
2010-08-02,1373.2352941176478
2010-08-03,1222.9411764705887
2010-08-04,1243.5294117647065
2010-08-05,1157.0588235294122
2010-08-06,1752.0588235294122
2010-08-07,1546.176470588236
2010-08-08,1553.5294117647063
2010-08-09,1264.1176470588239
2010-08-10,1138.5294117647063
2010-08-11,1330.0000000000007
2010-08-12,1214.7058823529414
2010-08-13,1474.1176470588243
2010-08-14,1756.1764705882363
2010-08-15,1288.823529411765
2010-08-16,1346.4705882352946
2010-08-17,1185.8823529411766
2010-08-18,1970.2941176470597
2010-08-19,1523.5294117647063
2010-08-20,1690.29411764706
2010-08-21,1379.4117647058827
2010-08-22,1625.5882352941187
2010-08-23,899.7058823529412
2010-08-24,667.0588235294118
2010-08-25,1140.5882352941182
2010-08-26,1418.5294117647065
2010-08-27,1379.4117647058822
2010-08-28,1177.6470588235297
2010-08-29,1832.3529411764714
2010-08-30,1144.7058823529417
2010-08-31,1113.823529411765
2010-09-01,1103.529411764706
2010-09-02,1472.6470588235302
2010-09-03,1210.5882352941182
2010-09-04,1758.2352941176478
2010-09-05,1418.529411764706
2010-09-06,1064.4117647058827
2010-09-07,1021.1764705882356
2010-09-08,1031.4705882352946
2010-09-09,1467.941176470589
2010-09-10,1004.7058823529418
2010-09-11,1435.0000000000002
2010-09-12,1626.4705882352946
2010-09-13,1286.7647058823538
2010-09-14,817.3529411764707
2010-09-15,821.4705882352945
2010-09-16,957.3529411764708
2010-09-17,578.5294117647057
2010-09-18,1122.0588235294122
2010-09-19,1305.294117647059
2010-09-20,982.0588235294122
2010-09-21,1430.8823529411768
2010-09-22,1175.588235294118
2010-09-23,584.7058823529412
2010-09-24,1183.823529411765
2010-09-25,1307.352941176471
2010-09-26,1091.1764705882358
2010-09-27,1037.6470588235297
2010-09-28,920.2941176470594
