Date,Profits
2010-10-01,2791.666666666666
2010-10-02,2901.6666666666665
2010-10-03,1756.6666666666667
2010-10-04,1538.3333333333337
2010-10-05,1378.3333333333335
2010-10-06,1729.9999999999998
2010-10-07,1803.3333333333335
2010-10-08,2905.0000000000005
2010-10-09,2626.666666666667
2010-10-10,2098.3333333333335
2010-10-11,1541.666666666667
2010-10-12,2066.666666666667
2010-10-13,1231.6666666666667
2010-10-14,1823.333333333333
2010-10-15,1863.3333333333333
2010-10-16,2298.333333333334
2010-10-17,1953.333333333333
2010-10-18,1761.6666666666667
2010-10-19,1574.9999999999998
2010-10-20,1656.6666666666665
2010-10-21,1853.3333333333335
2010-10-22,1548.3333333333328
2010-10-23,2631.6666666666665
2010-10-24,3643.333333333332
2010-10-25,1146.6666666666665
2010-10-26,1475.0000000000005
2010-10-27,1540.0
2010-10-28,1453.3333333333335
2010-10-29,2470.0
2010-10-30,2508.3333333333335
2010-10-31,2291.6666666666665
2010-11-01,1801.6666666666667
2010-11-02,1631.6666666666665
2010-11-03,1120.0000000000002
2010-11-04,1983.333333333334
2010-11-05,1363.3333333333333
2010-11-06,1795.0000000000002
2010-11-07,1231.6666666666665
2010-11-08,1381.6666666666667
2010-11-09,1161.6666666666663
2010-11-10,1866.6666666666672
2010-11-11,1451.6666666666667
2010-11-12,1758.333333333333
2010-11-13,1644.9999999999995
2010-11-14,2265.0000000000005
2010-11-15,1425.0
2010-11-16,1416.6666666666665
2010-11-17,2196.666666666667
2010-11-18,1585.0000000000005
2010-11-19,2715.0
2010-11-20,1798.3333333333335
2010-11-21,2125.0
2010-11-22,1439.9999999999998
2010-11-23,2255.0000000000005
2010-11-24,2246.6666666666674
2010-11-25,1465.0
2010-11-26,1878.3333333333337
2010-11-27,2831.666666666667
2010-11-28,1990.0
2010-11-29,2093.333333333333
2010-11-30,1811.6666666666665
2010-12-01,1921.6666666666665
2010-12-02,2100.0000000000005
2010-12-03,1380.0000000000005
2010-12-04,2140.000000000001
2010-12-05,1943.3333333333335
2010-12-06,1720.0
2010-12-07,1653.333333333333
2010-12-08,1643.3333333333337
2010-12-09,1270.0
2010-12-10,1380.0
2010-12-11,2318.333333333334
2010-12-12,1683.333333333333
2010-12-13,1579.9999999999998
2010-12-14,1311.6666666666667
2010-12-15,2528.333333333333
2010-12-16,2270.0000000000005
2010-12-17,1926.666666666667
2010-12-18,3143.3333333333335
2010-12-19,2321.6666666666665
2010-12-20,1958.3333333333333
2010-12-21,873.3333333333333
2010-12-22,2310.0000000000005
2010-12-23,1728.3333333333335
2010-12-24,2596.666666666667
2010-12-25,3375.0000000000005
2010-12-26,1356.6666666666663
2010-12-27,2593.333333333333
2010-12-28,2611.6666666666665
2010-12-29,2233.3333333333335
2010-12-30,2706.6666666666665
2010-12-31,4233.333333333334
2011-01-01,2536.666666666667
2011-01-02,1914.9999999999995
2011-01-03,1979.9999999999998
2011-01-04,2378.3333333333335
2011-01-05,1833.3333333333335
2011-01-06,1956.666666666666
2011-01-07,2233.3333333333326
2011-01-08,1771.6666666666672
2011-01-09,2389.9999999999995
2011-01-10,2136.666666666666
2011-01-11,1958.3333333333333
2011-01-12,2121.6666666666674
2011-01-13,2346.666666666666
2011-01-14,1844.9999999999995
2011-01-15,2388.3333333333335
2011-01-16,1564.9999999999998
2011-01-17,1416.6666666666665
2011-01-18,1970.0000000000005
2011-01-19,1868.3333333333335
2011-01-20,2028.3333333333333
2011-01-21,2108.333333333334
2011-01-22,2405.000000000001
2011-01-23,2279.9999999999995
2011-01-24,1658.3333333333335
2011-01-25,1856.6666666666667
2011-01-26,1818.3333333333333
2011-01-27,1913.3333333333337
2011-01-28,1841.666666666667
2011-01-29,3394.999999999999
2011-01-30,3179.9999999999995
2011-01-31,1350.0
2011-02-01,1166.6666666666667
2011-02-02,2158.333333333333
2011-02-03,1918.3333333333335
2011-02-04,2658.333333333333
2011-02-05,2946.666666666667
2011-02-06,3076.6666666666665
2011-02-07,2053.333333333334
2011-02-08,1818.3333333333335
2011-02-09,2001.6666666666667
2011-02-10,1865.0000000000002
2011-02-11,1746.6666666666667
2011-02-12,2546.666666666666
2011-02-13,2210.0000000000005
2011-02-14,3526.6666666666665
2011-02-15,2121.6666666666665
2011-02-16,2071.666666666667
2011-02-17,2160.0
2011-02-18,2143.3333333333335
2011-02-19,2128.3333333333335
2011-02-20,2335.0
2011-02-21,1601.6666666666667
2011-02-22,1674.9999999999998
2011-02-23,1996.6666666666665
2011-02-24,2005.0
2011-02-25,1593.3333333333337
2011-02-26,2653.333333333334
2011-02-27,1696.666666666667
2011-02-28,1780.0000000000002
2011-03-01,1221.6666666666665
2011-03-02,1165.0
2011-03-03,1201.6666666666667
2011-03-04,1570.0000000000002
2011-03-05,2601.6666666666665
2011-03-06,2128.3333333333335
2011-03-07,1966.6666666666667
2011-03-08,2398.3333333333335
2011-03-09,1420.0
2011-03-10,1101.6666666666665
2011-03-11,1995.0000000000002
2011-03-12,2841.6666666666674
2011-03-13,2400.0
2011-03-14,1506.6666666666667
2011-03-15,2283.3333333333335
2011-03-16,1511.6666666666667
2011-03-17,1665.0
2011-03-18,2465.0
2011-03-19,1846.6666666666665
2011-03-20,1281.6666666666667
2011-03-21,1971.6666666666667
2011-03-22,1019.9999999999999
2011-03-23,2158.3333333333335
2011-03-24,1748.3333333333337
2011-03-25,1545.0
2011-03-26,2535.0000000000005
2011-03-27,1725.0000000000002
2011-03-28,1701.666666666667
2011-03-29,2014.9999999999998
2011-03-30,1768.3333333333335
2011-03-31,2098.3333333333335
