Date,Profits
2010-12-24,30496.0
2010-12-25,28734.4
2010-12-26,29104.0
2010-12-27,28980.0
2010-12-28,28866.4
2010-12-29,22872.0
2010-12-30,26701.0
2010-12-31,61574.200000000004
2011-01-01,23440.0
2011-01-02,24424.0
2011-01-03,29281.6
2011-01-04,26462.4
2011-01-05,24848.0
2011-01-06,28596.0
2011-01-07,31421.0
2011-01-08,37435.0
2011-01-09,28878.0
2011-01-10,26094.0
2011-01-11,30045.200000000004
2011-01-12,27581.0
2011-01-13,28264.0
2011-01-14,25744.0
2011-01-15,35331.0
2011-01-16,29627.4
2011-01-17,23533.0
2011-01-18,24586.0
2011-01-19,23959.4
2011-01-20,24828.0
2011-01-21,21571.0
2011-01-22,27644.4
2011-01-23,22524.0
2011-01-24,21051.0
2011-01-25,34277.0
2011-01-26,32615.0
2011-01-27,31025.0
2011-01-28,26067.0
2011-01-29,34095.8
2011-01-30,31688.0
2011-01-31,27093.0
2011-02-01,23504.0
2011-02-02,29480.800000000003
2011-02-03,27814.0
2011-02-04,26385.8
2011-02-05,38077.4
2011-02-06,32683.0
2011-02-07,35869.0
2011-02-08,27705.4
2011-02-09,30467.0
2011-02-10,30265.0
2011-02-11,30253.4
2011-02-12,32314.4
2011-02-13,29500.0
2011-02-14,38729.0
2011-02-15,23995.0
2011-02-16,24557.0
2011-02-17,24083.4
2011-02-18,30362.4
2011-02-19,25705.4
2011-02-20,34219.4
2011-02-21,27855.4
2011-02-22,24006.0
2011-02-23,26004.0
2011-02-24,21455.0
2011-02-25,27177.0
2011-02-26,32254.0
2011-02-27,29305.0
2011-02-28,26641.0
2011-03-01,26648.0
2011-03-02,23102.0
2011-03-03,28352.0
2011-03-04,23523.0
2011-03-05,33660.4
2011-03-06,27115.0
2011-03-07,27583.0
2011-03-08,23529.0
2011-03-09,24766.0
2011-03-10,27394.0
2011-03-11,24875.4
2011-03-12,28496.0
2011-03-13,25497.0
2011-03-14,24420.0
2011-03-15,27377.0
2011-03-16,21425.0
2011-03-17,25203.0
2011-03-18,26856.0
2011-03-19,33382.0
2011-03-20,23127.4
2011-03-21,22865.4
2011-03-22,20555.4
2011-03-23,22204.0
2011-03-24,23683.0
2011-03-25,25465.4
2011-03-26,29308.0
2011-03-27,24744.0
2011-03-28,26192.0
2011-03-29,20582.0
2011-03-30,7377.0
2011-03-31,20400.0
